student_id,task,skill_id,success,step
459,4,0,0,8
459,4,2,0,8
459,2,1,1,9
459,2,2,1,9
460,5,0,0,1
460,5,1,0,1
460,7,0,0,2
460,7,1,0,2
460,7,2,0,2
460,6,1,1,3
460,6,1,1,4
460,1,0,0,5
460,2,1,0,6
460,2,2,0,6
460,2,1,0,7
460,2,2,0,7
460,7,0,0,8
460,7,1,0,8
460,7,2,0,8
460,3,2,1,9
460,3,2,1,10
460,5,0,0,11
460,5,1,0,11
461,4,0,0,1
461,4,2,0,1
461,2,1,0,2
461,2,2,0,2
461,4,0,0,3
461,4,2,0,3
461,1,0,1,4
461,7,0,0,5
461,7,1,0,5
461,7,2,0,5
461,4,0,0,6
461,4,2,0,6
461,6,1,1,7
461,3,2,1,8
461,1,0,1,9
461,6,1,1,10
461,1,0,1,11
461,5,0,0,12
461,5,1,0,12
462,7,0,0,1
462,7,1,0,1
462,7,2,0,1
462,2,1,0,2
462,2,2,0,2
462,6,1,0,3
462,2,1,0,4
462,2,2,0,4
462,5,0,0,5
462,5,1,0,5
462,3,2,1,6
462,5,0,1,7
462,5,1,1,7
462,3,2,1,8
462,0,0,0,9
462,0,1,0,9
463,0,0,0,1
463,0,1,0,1
463,0,0,0,2
463,0,1,0,2
463,1,0,0,3
463,6,1,1,4
463,2,1,0,5
463,2,2,0,5
463,5,0,0,6
463,5,1,0,6
463,0,0,0,7
463,0,1,0,7
463,1,0,0,8
463,7,0,0,9
463,7,1,0,9
463,7,2,0,9
463,7,0,0,10
463,7,1,0,10
463,7,2,0,10
463,0,0,0,11
463,0,1,0,11
463,1,0,1,12
463,2,1,1,13
463,2,2,1,13
464,1,0,1,1
464,3,2,1,2
464,5,0,0,3
464,5,1,0,3
464,1,0,1,4
464,1,0,1,5
464,5,0,0,6
464,5,1,0,6
464,3,2,0,7
464,1,0,1,8
464,1,0,1,9
464,6,1,0,10
464,2,1,1,11
464,2,2,1,11
464,0,0,0,12
464,0,1,0,12
464,6,1,1,13
464,6,1,1,14
464,2,1,0,15
464,2,2,0,15
464,2,1,1,16
464,2,2,1,16
465,0,0,0,1
465,0,1,0,1
465,2,1,0,2
465,2,2,0,2
465,2,1,1,3
465,2,2,1,3
465,5,0,1,4
465,5,1,1,4
465,5,0,0,5
465,5,1,0,5
465,5,0,0,6
465,5,1,0,6
465,7,0,0,7
465,7,1,0,7
465,7,2,0,7
465,5,0,1,8
465,5,1,1,8
465,2,1,1,9
465,2,2,1,9
466,5,0,0,1
466,5,1,0,1
466,4,0,0,2
466,4,2,0,2
466,2,1,0,3
466,2,2,0,3
466,5,0,1,4
466,5,1,1,4
466,0,0,0,5
466,0,1,0,5
466,6,1,1,6
466,1,0,1,7
466,6,1,1,8
466,6,1,1,9
466,4,0,0,10
466,4,2,0,10
466,7,0,0,11
466,7,1,0,11
466,7,2,0,11
466,4,0,0,12
466,4,2,0,12
467,1,0,1,1
467,4,0,0,2
467,4,2,0,2
467,6,1,0,3
467,4,0,0,4
467,4,2,0,4
467,6,1,1,5
467,7,0,0,6
467,7,1,0,6
467,7,2,0,6
467,3,2,1,7
467,2,1,0,8
467,2,2,0,8
467,1,0,1,9
467,7,0,0,10
467,7,1,0,10
467,7,2,0,10
468,7,0,0,1
468,7,1,0,1
468,7,2,0,1
468,1,0,0,2
468,3,2,1,3
468,7,0,0,4
468,7,1,0,4
468,7,2,0,4
468,4,0,0,5
468,4,2,0,5
468,7,0,0,6
468,7,1,0,6
468,7,2,0,6
468,1,0,1,7
468,0,0,1,8
468,0,1,1,8
469,3,2,0,1
469,7,0,0,2
469,7,1,0,2
469,7,2,0,2
469,5,0,0,3
469,5,1,0,3
469,3,2,1,4
469,7,0,0,5
469,7,1,0,5
469,7,2,0,5
469,7,0,0,6
469,7,1,0,6
469,7,2,0,6
469,5,0,0,7
469,5,1,0,7
470,5,0,0,1
470,5,1,0,1
470,2,1,0,2
470,2,2,0,2
470,3,2,1,3
470,5,0,0,4
470,5,1,0,4
470,6,1,1,5
470,0,0,1,6
470,0,1,1,6
470,4,0,0,7
470,4,2,0,7
470,7,0,0,8
470,7,1,0,8
470,7,2,0,8
470,5,0,1,9
470,5,1,1,9
470,5,0,1,10
470,5,1,1,10
470,4,0,0,11
470,4,2,0,11
471,2,1,0,1
471,2,2,0,1
471,0,0,0,2
471,0,1,0,2
471,6,1,1,3
471,7,0,0,4
471,7,1,0,4
471,7,2,0,4
471,3,2,1,5
471,6,1,0,6
471,4,0,0,7
471,4,2,0,7
471,2,1,0,8
471,2,2,0,8
471,2,1,0,9
471,2,2,0,9
471,0,0,1,10
471,0,1,1,10
472,2,1,0,1
472,2,2,0,1
472,7,0,0,2
472,7,1,0,2
472,7,2,0,2
472,6,1,0,3
472,6,1,1,4
472,4,0,1,5
472,4,2,1,5
472,7,0,0,6
472,7,1,0,6
472,7,2,0,6
472,1,0,1,7
473,3,2,1,1
473,2,1,0,2
473,2,2,0,2
473,2,1,0,3
473,2,2,0,3
473,7,0,0,4
473,7,1,0,4
473,7,2,0,4
473,3,2,1,5
473,1,0,1,6
473,4,0,1,7
473,4,2,1,7
473,7,0,0,8
473,7,1,0,8
473,7,2,0,8
473,1,0,1,9
473,3,2,1,10
473,6,1,1,11
474,4,0,0,1
474,4,2,0,1
474,4,0,0,2
474,4,2,0,2
474,6,1,0,3
474,0,0,1,4
474,0,1,1,4
474,0,0,0,5
474,0,1,0,5
474,1,0,0,6
474,1,0,1,7
474,2,1,0,8
474,2,2,0,8
474,5,0,1,9
474,5,1,1,9
474,2,1,1,10
474,2,2,1,10
474,4,0,0,11
474,4,2,0,11
475,6,1,0,1
475,2,1,0,2
475,2,2,0,2
475,6,1,1,3
475,5,0,0,4
475,5,1,0,4
475,6,1,1,5
475,6,1,1,6
475,5,0,0,7
475,5,1,0,7
475,4,0,0,8
475,4,2,0,8
475,6,1,1,9
475,1,0,1,10
475,0,0,0,11
475,0,1,0,11
475,2,1,0,12
475,2,2,0,12
475,2,1,0,13
475,2,2,0,13
475,7,0,0,14
475,7,1,0,14
475,7,2,0,14
476,4,0,0,1
476,4,2,0,1
476,1,0,1,2
476,4,0,0,3
476,4,2,0,3
476,7,0,0,4
476,7,1,0,4
476,7,2,0,4
476,4,0,0,5
476,4,2,0,5
476,6,1,0,6
476,3,2,1,7
476,7,0,0,8
476,7,1,0,8
476,7,2,0,8
476,6,1,1,9
476,1,0,1,10
476,3,2,1,11
476,7,0,0,12
476,7,1,0,12
476,7,2,0,12
477,2,1,0,1
477,2,2,0,1
477,7,0,0,2
477,7,1,0,2
477,7,2,0,2
477,5,0,0,3
477,5,1,0,3
477,2,1,0,4
477,2,2,0,4
477,1,0,0,5
477,5,0,0,6
477,5,1,0,6
477,0,0,0,7
477,0,1,0,7
477,2,1,1,8
477,2,2,1,8
477,6,1,1,9
477,3,2,1,10
477,7,0,0,11
477,7,1,0,11
477,7,2,0,11
478,7,0,0,1
478,7,1,0,1
478,7,2,0,1
478,6,1,1,2
478,3,2,1,3
478,1,0,0,4
478,7,0,0,5
478,7,1,0,5
478,7,2,0,5
478,4,0,0,6
478,4,2,0,6
478,7,0,0,7
478,7,1,0,7
478,7,2,0,7
479,0,0,0,1
479,0,1,0,1
479,7,0,0,2
479,7,1,0,2
479,7,2,0,2
479,1,0,0,3
479,0,0,0,4
479,0,1,0,4
479,2,1,0,5
479,2,2,0,5
479,4,0,1,6
479,4,2,1,6
479,3,2,1,7
479,5,0,1,8
479,5,1,1,8
480,6,1,0,1
480,4,0,0,2
480,4,2,0,2
480,6,1,1,3
480,0,0,0,4
480,0,1,0,4
480,5,0,0,5
480,5,1,0,5
480,1,0,1,6
480,3,2,0,7
480,2,1,0,8
480,2,2,0,8
480,5,0,1,9
480,5,1,1,9
480,2,1,0,10
480,2,2,0,10
480,2,1,1,11
480,2,2,1,11
481,2,1,0,1
481,2,2,0,1
481,0,0,0,2
481,0,1,0,2
481,0,0,0,3
481,0,1,0,3
481,0,0,1,4
481,0,1,1,4
481,3,2,0,5
481,1,0,1,6
481,6,1,1,7
481,4,0,0,8
481,4,2,0,8
481,7,0,0,9
481,7,1,0,9
481,7,2,0,9
481,5,0,1,10
481,5,1,1,10
481,7,0,0,11
481,7,1,0,11
481,7,2,0,11
482,1,0,1,1
482,7,0,0,2
482,7,1,0,2
482,7,2,0,2
482,1,0,0,3
482,6,1,1,4
482,6,1,0,5
482,5,0,0,6
482,5,1,0,6
482,2,1,1,7
482,2,2,1,7
482,4,0,0,8
482,4,2,0,8
482,3,2,1,9
483,7,0,0,1
483,7,1,0,1
483,7,2,0,1
483,6,1,1,2
483,7,0,0,3
483,7,1,0,3
483,7,2,0,3
483,2,1,0,4
483,2,2,0,4
483,7,0,0,5
483,7,1,0,5
483,7,2,0,5
483,4,0,0,6
483,4,2,0,6
483,1,0,1,7
484,0,0,1,1
484,0,1,1,1
484,6,1,0,2
484,2,1,0,3
484,2,2,0,3
484,0,0,0,4
484,0,1,0,4
484,6,1,1,5
484,2,1,0,6
484,2,2,0,6
484,2,1,0,7
484,2,2,0,7
484,3,2,0,8
484,5,0,0,9
484,5,1,0,9
484,7,0,0,10
484,7,1,0,10
484,7,2,0,10
484,1,0,1,11
484,7,0,0,12
484,7,1,0,12
484,7,2,0,12
485,2,1,0,1
485,2,2,0,1
485,0,0,0,2
485,0,1,0,2
485,0,0,0,3
485,0,1,0,3
485,7,0,0,4
485,7,1,0,4
485,7,2,0,4
485,1,0,0,5
485,1,0,1,6
485,1,0,1,7
485,6,1,1,8
485,4,0,0,9
485,4,2,0,9
485,0,0,1,10
485,0,1,1,10
485,1,0,1,11
485,3,2,1,12
485,4,0,0,13
485,4,2,0,13
486,4,0,0,1
486,4,2,0,1
486,3,2,0,2
486,6,1,0,3
486,6,1,1,4
486,2,1,0,5
486,2,2,0,5
486,6,1,0,6
486,1,0,1,7
486,2,1,0,8
486,2,2,0,8
486,6,1,1,9
486,1,0,1,10
486,4,0,0,11
486,4,2,0,11
486,5,0,1,12
486,5,1,1,12
486,7,0,1,13
486,7,1,1,13
486,7,2,1,13
487,6,1,1,1
487,7,0,0,2
487,7,1,0,2
487,7,2,0,2
487,2,1,1,3
487,2,2,1,3
487,6,1,1,4
487,4,0,1,5
487,4,2,1,5
487,6,1,1,6
487,7,0,0,7
487,7,1,0,7
487,7,2,0,7
487,4,0,1,8
487,4,2,1,8
488,4,0,0,1
488,4,2,0,1
488,2,1,0,2
488,2,2,0,2
488,5,0,1,3
488,5,1,1,3
488,6,1,1,4
488,4,0,0,5
488,4,2,0,5
488,6,1,1,6
488,7,0,0,7
488,7,1,0,7
488,7,2,0,7
488,0,0,0,8
488,0,1,0,8
488,5,0,1,9
488,5,1,1,9
488,5,0,0,10
488,5,1,0,10
488,3,2,1,11
489,0,0,0,1
489,0,1,0,1
489,1,0,1,2
489,1,0,1,3
489,1,0,1,4
489,1,0,1,5
489,0,0,0,6
489,0,1,0,6
489,1,0,1,7
489,3,2,0,8
489,7,0,0,9
489,7,1,0,9
489,7,2,0,9
489,5,0,1,10
489,5,1,1,10
489,7,0,0,11
489,7,1,0,11
489,7,2,0,11
489,0,0,1,12
489,0,1,1,12
489,0,0,0,13
489,0,1,0,13
489,7,0,0,14
489,7,1,0,14
489,7,2,0,14
489,1,0,1,15
489,4,0,1,16
489,4,2,1,16
490,7,0,0,1
490,7,1,0,1
490,7,2,0,1
490,4,0,0,2
490,4,2,0,2
490,2,1,0,3
490,2,2,0,3
490,1,0,1,4
490,4,0,0,5
490,4,2,0,5
490,7,0,0,6
490,7,1,0,6
490,7,2,0,6
490,0,0,0,7
490,0,1,0,7
490,3,2,0,8
490,0,0,0,9
490,0,1,0,9
491,4,0,0,1
491,4,2,0,1
491,4,0,0,2
491,4,2,0,2
491,7,0,0,3
491,7,1,0,3
491,7,2,0,3
491,3,2,1,4
491,1,0,1,5
491,5,0,1,6
491,5,1,1,6
491,2,1,0,7
491,2,2,0,7
491,1,0,1,8
491,4,0,0,9
491,4,2,0,9
491,5,0,0,10
491,5,1,0,10
492,0,0,0,1
492,0,1,0,1
492,0,0,0,2
492,0,1,0,2
492,1,0,1,3
492,4,0,0,4
492,4,2,0,4
492,7,0,0,5
492,7,1,0,5
492,7,2,0,5
492,7,0,0,6
492,7,1,0,6
492,7,2,0,6
492,0,0,1,7
492,0,1,1,7
492,4,0,0,8
492,4,2,0,8
492,5,0,0,9
492,5,1,0,9
492,6,1,1,10
492,6,1,1,11
492,1,0,0,12
492,4,0,1,13
492,4,2,1,13
493,1,0,1,1
493,0,0,0,2
493,0,1,0,2
493,3,2,0,3
493,6,1,1,4
493,4,0,0,5
493,4,2,0,5
493,2,1,0,6
493,2,2,0,6
493,5,0,0,7
493,5,1,0,7
493,1,0,0,8
493,4,0,0,9
493,4,2,0,9
493,1,0,1,10
493,0,0,0,11
493,0,1,0,11
493,2,1,1,12
493,2,2,1,12
494,6,1,1,1
494,6,1,1,2
494,1,0,1,3
494,0,0,0,4
494,0,1,0,4
494,1,0,1,5
494,6,1,1,6
494,6,1,1,7
494,3,2,1,8
494,4,0,1,9
494,4,2,1,9
494,1,0,0,10
494,3,2,1,11
494,1,0,1,12
494,7,0,0,13
494,7,1,0,13
494,7,2,0,13
495,5,0,1,1
495,5,1,1,1
495,3,2,0,2
495,2,1,0,3
495,2,2,0,3
495,4,0,0,4
495,4,2,0,4
495,5,0,0,5
495,5,1,0,5
495,6,1,1,6
495,3,2,1,7
495,7,0,0,8
495,7,1,0,8
495,7,2,0,8
496,6,1,0,1
496,6,1,0,2
496,0,0,0,3
496,0,1,0,3
496,7,0,0,4
496,7,1,0,4
496,7,2,0,4
496,4,0,0,5
496,4,2,0,5
496,1,0,1,6
496,6,1,1,7
496,2,1,0,8
496,2,2,0,8
496,0,0,0,9
496,0,1,0,9
496,0,0,1,10
496,0,1,1,10
496,7,0,0,11
496,7,1,0,11
496,7,2,0,11
496,6,1,1,12
496,2,1,0,13
496,2,2,0,13
497,3,2,0,1
497,6,1,0,2
497,3,2,1,3
497,6,1,0,4
497,0,0,0,5
497,0,1,0,5
497,3,2,1,6
497,5,0,0,7
497,5,1,0,7
497,2,1,1,8
497,2,2,1,8
497,6,1,0,9
497,5,0,0,10
497,5,1,0,10
497,7,0,0,11
497,7,1,0,11
497,7,2,0,11
497,7,0,0,12
497,7,1,0,12
497,7,2,0,12
498,2,1,0,1
498,2,2,0,1
498,6,1,1,2
498,7,0,0,3
498,7,1,0,3
498,7,2,0,3
498,5,0,0,4
498,5,1,0,4
498,1,0,1,5
498,1,0,0,6
498,3,2,0,7
498,0,0,1,8
498,0,1,1,8
498,4,0,0,9
498,4,2,0,9
498,1,0,1,10
498,4,0,0,11
498,4,2,0,11
498,7,0,0,12
498,7,1,0,12
498,7,2,0,12
499,2,1,0,1
499,2,2,0,1
499,0,0,0,2
499,0,1,0,2
499,3,2,1,3
499,2,1,0,4
499,2,2,0,4
499,1,0,0,5
499,0,0,0,6
499,0,1,0,6
499,0,0,0,7
499,0,1,0,7
499,4,0,0,8
499,4,2,0,8
499,5,0,0,9
499,5,1,0,9
499,4,0,1,10
499,4,2,1,10
