student_id,task,skill_id,success,step
64,5,1,0,2
64,4,0,0,3
64,0,0,0,4
64,2,0,0,5
64,5,1,0,6
64,5,1,0,7
64,1,1,1,8
64,2,0,1,9
64,1,1,1,10
65,0,0,0,1
65,1,1,1,2
65,4,0,0,3
65,1,1,1,4
65,2,0,0,5
65,5,1,0,6
65,5,1,0,7
65,4,0,0,8
65,5,1,1,9
65,1,1,1,10
65,1,1,1,11
65,1,1,0,12
65,2,0,1,13
66,0,0,1,1
66,3,1,0,2
66,3,1,0,3
66,3,1,1,4
66,1,1,1,5
66,1,1,1,6
66,1,1,1,7
66,4,0,0,8
66,4,0,0,9
66,0,0,1,10
67,3,1,0,1
67,3,1,0,2
67,2,0,0,3
67,4,0,1,4
67,5,1,1,5
67,4,0,1,6
67,2,0,1,7
67,3,1,0,8
68,0,0,1,1
68,1,1,1,2
68,5,1,0,3
68,1,1,1,4
68,0,0,1,5
68,2,0,1,6
68,5,1,1,7
68,4,0,1,8
69,0,0,1,1
69,5,1,0,2
69,4,0,0,3
69,1,1,1,4
69,3,1,1,5
69,4,0,0,6
69,3,1,1,7
69,3,1,0,8
69,5,1,0,9
69,1,1,1,10
69,5,1,1,11
69,4,0,0,12
70,3,1,0,1
70,2,0,1,2
70,5,1,0,3
70,4,0,0,4
70,3,1,0,5
70,3,1,0,6
70,5,1,0,7
70,5,1,1,8
70,4,0,1,9
71,3,1,0,1
71,0,0,0,2
71,4,0,0,3
71,1,1,1,4
71,2,0,0,5
71,5,1,0,6
71,1,1,0,7
71,0,0,1,8
71,1,1,1,9
71,0,0,1,10
71,4,0,1,11
71,1,1,1,12
72,4,0,0,1
72,3,1,0,2
72,2,0,0,3
72,5,1,0,4
72,3,1,1,5
72,2,0,1,6
72,2,0,0,7
72,1,1,0,8
72,0,0,1,9
72,3,1,1,10
73,5,1,0,1
73,4,0,0,2
73,0,0,1,3
73,2,0,0,4
73,2,0,0,5
73,3,1,1,6
73,1,1,1,7
73,4,0,0,8
73,1,1,1,9
74,0,0,1,1
74,2,0,0,2
74,1,1,1,3
74,3,1,1,4
74,2,0,0,5
74,5,1,0,6
74,4,0,0,7
74,4,0,0,8
74,2,0,1,9
74,3,1,1,10
75,3,1,1,1
75,0,0,0,2
75,3,1,0,3
75,3,1,1,4
75,0,0,0,5
75,4,0,0,6
75,0,0,0,7
75,2,0,1,8
76,5,1,0,1
76,3,1,0,2
76,0,0,1,3
76,3,1,1,4
76,3,1,0,5
76,5,1,0,6
76,4,0,0,7
76,0,0,1,8
76,5,1,0,9
76,5,1,0,10
76,2,0,0,11
76,0,0,0,12
77,5,1,0,1
77,3,1,0,2
77,2,0,1,3
77,5,1,0,4
77,2,0,0,5
77,1,1,1,6
77,4,0,0,7
77,3,1,0,8
77,5,1,1,9
77,1,1,1,10
77,3,1,1,11
77,2,0,1,12
78,4,0,1,1
78,4,0,0,2
78,4,0,0,3
78,0,0,1,4
78,4,0,0,5
78,2,0,0,6
78,1,1,1,7
78,0,0,1,8
78,0,0,1,9
78,4,0,0,10
78,1,1,1,11
78,3,1,0,12
78,4,0,1,13
78,1,1,1,14
78,4,0,1,15
78,4,0,1,16
78,4,0,1,17
78,5,1,1,18
79,1,1,0,1
79,0,0,0,2
79,4,0,0,3
79,3,1,0,4
79,3,1,0,5
79,3,1,0,6
79,3,1,0,7
79,5,1,0,8
79,3,1,0,9
79,2,0,0,10
79,5,1,0,11
79,5,1,0,12
79,3,1,1,13
79,5,1,0,14
79,2,0,0,15
79,0,0,1,16
79,5,1,0,17
79,1,1,1,18
79,3,1,1,19
79,4,0,1,20
80,3,1,0,1
80,1,1,1,2
80,4,0,0,3
80,2,0,1,4
80,2,0,0,5
80,5,1,1,6
80,2,0,1,7
81,1,1,0,1
81,0,0,1,2
81,3,1,1,3
81,2,0,1,4
81,0,0,0,5
81,4,0,1,6
81,3,1,0,7
81,2,0,1,8
81,1,1,1,9
81,4,0,0,10
81,1,1,1,11
82,0,0,0,1
82,0,0,1,2
82,5,1,0,3
82,1,1,1,4
82,1,1,0,5
82,4,0,0,6
82,1,1,1,7
82,5,1,0,8
82,0,0,1,9
82,3,1,0,10
82,5,1,0,11
82,2,0,0,12
83,4,0,0,1
83,1,1,1,2
83,4,0,0,3
83,5,1,0,4
83,5,1,0,5
83,0,0,0,6
83,2,0,1,7
83,2,0,0,8
83,2,0,0,9
83,1,1,0,10
83,4,0,0,11
83,0,0,1,12
83,3,1,1,13
84,1,1,1,1
84,2,0,0,2
84,2,0,1,3
84,5,1,0,4
84,4,0,1,5
84,2,0,1,6
84,2,0,0,7
84,0,0,1,8
84,3,1,1,9
84,4,0,1,10
84,1,1,1,11
85,4,0,0,1
85,5,1,0,2
85,1,1,1,3
85,0,0,1,4
85,2,0,1,5
85,1,1,0,6
85,1,1,1,7
85,4,0,0,8
85,0,0,1,9
85,0,0,1,10
85,2,0,1,11
85,5,1,0,12
86,5,1,0,1
86,2,0,0,2
86,0,0,0,3
86,5,1,0,4
86,0,0,1,5
86,1,1,0,6
86,2,0,1,7
86,0,0,1,8
86,2,0,0,9
86,4,0,0,10
86,5,1,0,11
86,4,0,0,12
86,4,0,1,13
86,1,1,0,14
86,2,0,1,15
86,3,1,0,16
87,4,0,0,1
87,1,1,1,2
87,1,1,0,3
87,1,1,1,4
87,4,0,0,5
87,3,1,1,6
87,0,0,1,7
87,5,1,0,8
87,3,1,1,9
87,0,0,0,10
87,2,0,1,11
88,5,1,0,1
88,4,0,0,2
88,1,1,0,3
88,3,1,0,4
88,1,1,0,5
88,5,1,0,6
88,4,0,0,7
88,3,1,0,8
88,2,0,1,9
88,3,1,1,10
88,4,0,0,11
89,5,1,0,1
89,0,0,0,2
89,1,1,1,3
89,1,1,0,4
89,5,1,0,5
89,1,1,1,6
89,4,0,0,7
89,1,1,1,8
89,0,0,0,9
89,0,0,0,10
89,0,0,0,11
89,1,1,1,12
89,3,1,1,13
89,1,1,1,14
89,1,1,1,15
89,2,0,0,16
89,0,0,1,17
90,2,0,0,1
90,3,1,0,2
90,0,0,1,3
90,2,0,0,4
90,3,1,0,5
90,1,1,1,6
90,2,0,0,7
90,0,0,1,8
90,2,0,1,9
90,0,0,1,10
90,1,1,0,11
90,2,0,0,12
90,0,0,1,13
90,1,1,0,14
90,5,1,0,15
91,2,0,0,1
91,4,0,0,2
91,1,1,1,3
91,2,0,1,4
91,3,1,0,5
91,1,1,1,6
91,5,1,0,7
91,0,0,1,8
91,3,1,0,9
92,0,0,1,1
92,3,1,1,2
92,2,0,1,3
92,2,0,1,4
92,5,1,0,5
92,4,0,0,6
92,4,0,1,7
92,4,0,0,8
92,1,1,1,9
92,0,0,1,10
92,2,0,1,11
92,1,1,0,12
92,5,1,1,13
93,0,0,1,1
93,4,0,0,2
93,0,0,1,3
93,0,0,0,4
93,3,1,1,5
93,4,0,0,6
93,3,1,1,7
93,3,1,1,8
94,5,1,0,1
94,4,0,1,2
94,2,0,0,3
94,2,0,0,4
94,3,1,1,5
94,3,1,0,6
94,0,0,0,7
94,2,0,1,8
94,2,0,0,9
94,4,0,0,10
94,3,1,0,11
95,5,1,0,1
95,5,1,0,2
95,1,1,1,3
95,2,0,0,4
95,3,1,0,5
95,3,1,1,6
95,1,1,1,7
95,4,0,0,8
95,2,0,1,9
95,4,0,0,10
96,4,0,0,1
96,1,1,1,2
96,4,0,0,3
96,4,0,0,4
96,0,0,1,5
96,3,1,0,6
96,4,0,0,7
96,0,0,1,8
96,2,0,1,9
96,2,0,1,10
96,1,1,1,11
96,5,1,0,12
96,5,1,0,13
97,4,0,1,1
97,3,1,0,2
97,1,1,1,3
97,2,0,0,4
97,5,1,0,5
97,0,0,1,6
97,2,0,0,7
97,5,1,1,8
98,1,1,0,1
98,5,1,0,2
98,0,0,1,3
98,0,0,1,4
98,1,1,1,5
98,5,1,1,6
98,1,1,1,7
98,4,0,1,8
99,1,1,0,1
99,3,1,0,2
99,4,0,0,3
99,5,1,1,4
99,3,1,1,5
99,4,0,0,6
99,3,1,1,7
99,1,1,1,8
99,3,1,1,9
99,4,0,0,10
99,3,1,1,11
99,4,0,0,12
100,2,0,0,1
100,0,0,0,2
100,0,0,1,3
100,5,1,0,4
100,0,0,0,5
100,5,1,1,6
100,5,1,0,7
100,5,1,1,8
100,1,1,1,9
100,2,0,1,10
101,1,1,0,1
101,3,1,1,2
101,0,0,1,3
101,5,1,0,4
101,3,1,0,5
101,4,0,0,6
101,4,0,0,7
101,4,0,1,8
102,5,1,1,1
102,1,1,1,2
102,2,0,0,3
102,2,0,0,4
102,3,1,0,5
102,4,0,0,6
102,1,1,1,7
102,5,1,0,8
102,4,0,0,9
102,2,0,0,10
103,2,0,0,1
103,0,0,1,2
103,4,0,0,3
103,5,1,0,4
103,3,1,0,5
103,0,0,1,6
103,5,1,1,7
103,5,1,0,8
103,2,0,1,9
104,3,1,0,1
104,2,0,0,2
104,1,1,1,3
104,4,0,0,4
104,3,1,0,5
104,4,0,0,6
104,1,1,1,7
104,5,1,1,8
104,3,1,1,9
104,4,0,0,10
105,1,1,0,1
105,0,0,0,2
105,5,1,0,3
105,2,0,0,4
105,3,1,0,5
105,3,1,0,6
105,5,1,1,7
105,2,0,1,8
105,3,1,1,9
105,3,1,0,10
105,1,1,1,11
105,5,1,1,12
105,4,0,0,13
106,0,0,0,1
106,5,1,0,2
106,4,0,0,3
106,2,0,0,4
106,3,1,1,5
106,0,0,1,6
106,0,0,1,7
106,1,1,0,8
106,3,1,1,9
106,4,0,0,10
107,5,1,0,1
107,1,1,1,2
107,4,0,0,3
107,3,1,0,4
107,3,1,0,5
107,1,1,1,6
107,1,1,1,7
107,4,0,0,8
107,1,1,1,9
107,5,1,1,10
107,5,1,1,11
107,2,0,0,12
107,1,1,1,13
107,2,0,1,14
108,2,0,1,1
108,0,0,1,2
108,1,1,0,3
108,4,0,1,4
108,0,0,1,5
108,4,0,0,6
108,5,1,0,7
108,3,1,0,8
108,0,0,1,9
108,0,0,1,10
108,5,1,0,11
108,1,1,0,12
108,0,0,1,13
108,1,1,1,14
109,1,1,1,1
109,3,1,1,2
109,4,0,0,3
109,4,0,0,4
109,1,1,0,5
109,1,1,0,6
109,0,0,0,7
109,4,0,0,8
109,2,0,1,9
109,0,0,1,10
109,1,1,1,11
110,1,1,1,1
110,3,1,0,2
110,0,0,1,3
110,5,1,0,4
110,0,0,0,5
110,4,0,0,6
110,5,1,0,7
110,3,1,1,8
110,3,1,1,9
110,0,0,1,10
110,1,1,1,11
110,1,1,1,12
110,4,0,0,13
111,1,1,1,1
111,4,0,0,2
111,0,0,1,3
111,2,0,0,4
111,0,0,0,5
111,2,0,1,6
111,0,0,1,7
111,1,1,0,8
111,2,0,1,9
111,0,0,1,10
111,4,0,0,11
111,0,0,1,12
111,2,0,0,13
111,3,1,1,14
111,1,1,1,15
111,4,0,1,16
111,1,1,0,17
112,2,0,0,1
112,5,1,0,2
112,3,1,0,3
112,2,0,0,4
112,2,0,0,5
112,1,1,1,6
112,1,1,1,7
112,5,1,0,8
112,1,1,1,9
112,4,0,0,10
112,3,1,1,11
112,5,1,0,12
112,0,0,1,13
113,3,1,0,1
113,0,0,0,2
113,2,0,1,3
113,5,1,0,4
113,1,1,1,5
113,0,0,1,6
113,2,0,0,7
113,4,0,0,8
113,1,1,1,9
113,1,1,1,10
114,5,1,0,1
114,4,0,1,2
114,3,1,1,3
114,2,0,1,4
114,0,0,1,5
114,5,1,0,6
114,5,1,1,7
115,0,0,1,1
115,1,1,1,2
115,5,1,0,3
115,5,1,0,4
115,0,0,1,5
115,1,1,1,6
115,3,1,1,7
115,4,0,0,8
115,0,0,1,9
115,5,1,0,10
115,5,1,1,11
115,5,1,1,12
115,2,0,1,13
116,4,0,0,1
116,1,1,1,2
116,3,1,0,3
116,3,1,1,4
116,5,1,0,5
116,5,1,1,6
116,2,0,1,7
116,3,1,1,8
116,4,0,1,9
117,1,1,1,1
117,2,0,0,2
117,2,0,1,3
117,2,0,0,4
117,3,1,1,5
117,4,0,0,6
117,5,1,1,7
118,1,1,0,1
118,1,1,0,2
118,5,1,0,3
118,1,1,1,4
118,3,1,1,5
118,2,0,1,6
118,4,0,0,7
118,1,1,1,8
118,5,1,0,9
118,1,1,1,10
118,5,1,1,11
118,2,0,1,12
119,5,1,1,1
119,3,1,1,2
119,3,1,1,3
119,2,0,0,4
119,3,1,1,5
119,3,1,1,6
119,1,1,0,7
119,3,1,1,8
119,3,1,1,9
119,2,0,0,10
119,0,0,0,11
119,0,0,1,12
119,3,1,1,13
119,4,0,0,14
120,0,0,1,1
120,2,0,1,2
120,1,1,1,3
120,2,0,1,4
120,0,0,1,5
120,5,1,0,6
120,3,1,1,7
