student_id,task,skill_id,success,step
697,1,1,1,5
697,4,1,1,6
697,2,0,1,7
697,2,1,1,7
697,3,0,0,8
697,1,1,1,9
697,0,0,1,10
697,0,0,1,11
697,2,0,1,12
697,2,1,1,12
697,1,1,1,13
697,1,1,1,14
697,0,0,1,15
698,0,0,0,1
698,0,0,1,2
698,5,0,0,3
698,5,1,0,3
698,5,0,0,4
698,5,1,0,4
698,3,0,1,5
698,0,0,1,6
698,2,0,1,7
698,2,1,1,7
698,5,0,0,8
698,5,1,0,8
698,1,1,1,9
698,2,0,0,10
698,2,1,0,10
698,1,1,1,11
698,4,1,1,12
699,4,1,1,1
699,3,0,0,2
699,1,1,1,3
699,2,0,1,4
699,2,1,1,4
699,2,0,1,5
699,2,1,1,5
699,1,1,1,6
699,4,1,0,7
699,3,0,0,8
699,2,0,1,9
699,2,1,1,9
699,2,0,1,10
699,2,1,1,10
699,3,0,0,11
